,Date,Quarter,Year,Market_id,AveragePrice,Total_vol,Small_vol,Large_vol,XLarge_vol,Type
10474,3/8/2015,Q1,2015,10,1.84,4518.71,317.1,2943.26,7.45,organic
10475,3/1/2015,Q1,2015,10,1.86,4054.67,397.22,2681.49,0.0,organic
10476,3/27/2016,Q1,2016,10,1.54,6663.94,272.71,4060.29,16.3,organic
10477,3/20/2016,Q1,2016,10,1.23,7457.89,315.11,3453.23,4.32,organic
10478,3/13/2016,Q1,2016,10,1.37,7157.22,376.52,3722.09,4.3,organic
10479,3/6/2016,Q1,2016,10,1.42,4854.17,387.7,3606.38,0.0,organic
10480,3/26/2017,Q1,2017,10,0.72,22560.01,631.67,3717.06,0.0,organic
10481,3/19/2017,Q1,2017,10,1.5,7892.34,695.09,3641.0,0.0,organic
10482,3/12/2017,Q1,2017,10,0.83,17118.8,656.68,3678.24,0.0,organic
10483,3/5/2017,Q1,2017,10,0.52,32113.68,702.06,3007.87,0.0,organic
10484,3/25/2018,Q1,2018,10,1.31,11125.08,533.97,1113.33,0.0,organic
10485,3/18/2018,Q1,2018,10,1.2,32634.06,723.66,8582.89,0.0,organic
10486,3/11/2018,Q1,2018,10,1.26,26620.79,820.89,10737.83,0.0,organic
10487,3/4/2018,Q1,2018,10,1.48,7617.52,531.55,1246.43,0.0,organic
10488,3/29/2015,Q1,2015,11,0.79,1164808.22,645523.05,396361.0,13339.76,conventional
10489,3/22/2015,Q1,2015,11,0.67,1333424.37,925527.04,297656.4,11678.42,conventional
10490,3/15/2015,Q1,2015,11,0.72,1211158.55,726176.09,368421.28,14065.99,conventional
10491,3/8/2015,Q1,2015,11,0.75,1218684.28,724775.83,371564.05,11201.82,conventional
10492,3/1/2015,Q1,2015,11,0.82,1144032.03,665032.82,358628.24,12398.67,conventional
10493,3/27/2016,Q1,2016,11,0.76,1341740.28,631283.52,291595.08,129805.2,conventional
10494,3/20/2016,Q1,2016,11,0.74,1347884.14,620848.72,317080.41,134806.08,conventional
10495,3/13/2016,Q1,2016,11,0.78,1177309.05,647713.47,217853.54,118454.22,conventional
10496,3/6/2016,Q1,2016,11,0.76,1201768.74,705096.06,198717.99,67156.78,conventional
10497,3/26/2017,Q1,2017,11,0.91,1282796.85,700655.11,223658.42,4320.01,conventional
10498,3/19/2017,Q1,2017,11,0.94,1153699.28,591093.13,237495.22,10579.85,conventional
10499,3/12/2017,Q1,2017,11,0.9,1170640.71,617249.46,200229.13,40164.79,conventional
10500,3/5/2017,Q1,2017,11,0.93,1105083.35,558906.77,208324.3,39374.94,conventional
10501,3/25/2018,Q1,2018,11,0.73,1803351.21,788734.28,219585.81,6423.31,conventional
10502,3/18/2018,Q1,2018,11,0.87,1362250.25,656842.99,247599.72,4978.69,conventional
10503,3/11/2018,Q1,2018,11,0.87,1356159.96,688566.31,213463.41,5709.3,conventional
10504,3/4/2018,Q1,2018,11,0.77,1501141.58,673535.25,263895.18,6341.68,conventional
10505,3/29/2015,Q1,2015,11,1.36,9162.06,6160.98,467.75,0.0,organic
10506,3/22/2015,Q1,2015,11,1.29,13176.92,9505.21,765.04,0.0,organic
10507,3/15/2015,Q1,2015,11,1.34,11922.76,7889.79,659.64,0.0,organic
10508,3/8/2015,Q1,2015,11,1.39,8557.95,5946.47,498.15,0.0,organic
10509,3/1/2015,Q1,2015,11,1.29,17267.84,9540.52,850.65,0.0,organic
10510,3/27/2016,Q1,2016,11,1.25,17408.68,8355.74,658.68,0.0,organic
10511,3/20/2016,Q1,2016,11,1.16,16850.64,7780.48,1096.46,0.0,organic
10512,3/13/2016,Q1,2016,11,1.2,18432.74,8425.39,786.3,0.0,organic
10513,3/6/2016,Q1,2016,11,1.15,19464.82,7164.37,560.17,0.0,organic
10514,3/26/2017,Q1,2017,11,1.14,29627.87,9799.96,501.54,0.0,organic
10515,3/19/2017,Q1,2017,11,1.1,26679.37,8489.39,509.47,0.0,organic
10516,3/12/2017,Q1,2017,11,1.11,25049.48,8206.31,408.03,0.0,organic
10517,3/5/2017,Q1,2017,11,1.04,26417.4,8206.79,345.9,0.0,organic
10518,3/25/2018,Q1,2018,11,1.46,31489.27,5372.35,1047.92,0.0,organic
10519,3/18/2018,Q1,2018,11,1.32,31122.09,5570.59,1317.02,0.0,organic
10520,3/11/2018,Q1,2018,11,1.3,34357.21,6067.15,810.89,0.0,organic
10521,3/4/2018,Q1,2018,11,1.38,28406.76,5610.19,618.5,0.0,organic
10522,3/29/2015,Q1,2015,12,1.11,627546.3,160679.31,371990.15,4760.21,conventional
10523,3/22/2015,Q1,2015,12,1.15,603112.11,131881.99,380284.5,8461.12,conventional
10524,3/15/2015,Q1,2015,12,1.03,662131.8,160422.27,403060.76,5122.11,conventional
10525,3/8/2015,Q1,2015,12,1.03,719792.51,118578.11,491584.39,7264.83,conventional
10526,3/1/2015,Q1,2015,12,1.03,670820.5,101528.39,487873.51,5507.38,conventional
10527,3/27/2016,Q1,2016,12,0.95,716900.4,150919.31,208644.01,20423.5,conventional
10528,3/20/2016,Q1,2016,12,0.73,1005859.79,138938.88,360370.27,10950.53,conventional
10529,3/13/2016,Q1,2016,12,0.83,824792.73,158016.76,261685.82,33866.06,conventional
10530,3/6/2016,Q1,2016,12,0.98,671667.78,145893.9,242906.02,18706.34,conventional
10531,3/26/2017,Q1,2017,12,1.42,630931.96,158588.8,150934.84,20052.83,conventional
10532,3/19/2017,Q1,2017,12,1.32,678002.96,152538.65,156751.57,19725.12,conventional
10533,3/12/2017,Q1,2017,12,1.32,673601.39,138467.07,157143.73,18699.79,conventional
10534,3/5/2017,Q1,2017,12,1.32,639567.49,142858.33,161939.15,18347.67,conventional
10535,3/25/2018,Q1,2018,12,1.02,950483.37,176286.79,222958.27,16540.62,conventional
10536,3/18/2018,Q1,2018,12,1.02,1010953.71,163394.48,260747.73,15483.84,conventional
10537,3/11/2018,Q1,2018,12,1.16,788107.23,159389.01,205340.23,16598.6,conventional
10538,3/4/2018,Q1,2018,12,1.01,934460.44,192776.45,258652.66,15526.86,conventional
10539,3/29/2015,Q1,2015,12,1.44,29105.69,5455.77,8344.01,8.64,organic
10540,3/22/2015,Q1,2015,12,1.39,29621.9,9365.64,8034.98,16.15,organic
10541,3/15/2015,Q1,2015,12,1.12,68533.2,27916.18,27507.13,27.89,organic
10542,3/8/2015,Q1,2015,12,1.09,70858.71,34792.41,26156.12,45.91,organic
10543,3/1/2015,Q1,2015,12,1.27,36086.54,15769.31,11650.03,14.93,organic
10544,3/27/2016,Q1,2016,12,1.24,30425.9,8689.45,2179.12,25.57,organic
10545,3/20/2016,Q1,2016,12,0.98,36797.51,4709.48,3674.36,26.61,organic
10546,3/13/2016,Q1,2016,12,0.74,100571.11,17624.22,12791.08,53.1,organic
10547,3/6/2016,Q1,2016,12,0.66,121329.26,10700.89,10988.09,59.64,organic
10548,3/26/2017,Q1,2017,12,0.85,67657.35,10129.43,1677.51,36.31,organic
10549,3/19/2017,Q1,2017,12,0.89,50646.59,9086.75,1631.51,24.46,organic
10550,3/12/2017,Q1,2017,12,0.98,52575.07,14682.3,2307.67,33.7,organic
10551,3/5/2017,Q1,2017,12,0.94,62976.43,23363.47,3586.2,23.18,organic
10552,3/25/2018,Q1,2018,12,1.6,24825.5,6516.4,685.92,44.09,organic
10553,3/18/2018,Q1,2018,12,1.67,21352.34,10539.17,797.06,33.21,organic
10554,3/11/2018,Q1,2018,12,1.59,31590.9,7032.9,640.35,52.08,organic
10555,3/4/2018,Q1,2018,12,1.55,24300.28,5776.81,588.5,10.66,organic
10556,3/29/2015,Q1,2015,13,0.97,304048.16,120782.43,28182.89,38352.45,conventional
10557,3/22/2015,Q1,2015,13,0.97,455372.43,138397.72,109057.9,144745.74,conventional
10558,3/15/2015,Q1,2015,13,1.13,254974.87,107980.24,31613.46,48302.85,conventional
10559,3/8/2015,Q1,2015,13,1.01,278695.29,97420.1,29942.92,46763.06,conventional
10560,3/1/2015,Q1,2015,13,0.97,397899.56,97605.68,101935.17,129285.88,conventional
10561,3/27/2016,Q1,2016,13,1.05,378431.9,80333.46,65448.49,119488.87,conventional
10562,3/20/2016,Q1,2016,13,1.09,371639.1,78492.11,67761.91,111819.43,conventional
10563,3/13/2016,Q1,2016,13,1.12,299527.55,82406.98,42593.59,65646.79,conventional
10564,3/6/2016,Q1,2016,13,0.97,441920.14,79240.24,86747.64,154833.0,conventional
10565,3/26/2017,Q1,2017,13,1.48,289107.02,69601.63,44602.74,30844.93,conventional
10566,3/19/2017,Q1,2017,13,1.48,262116.19,71290.38,45054.51,26987.7,conventional
10567,3/12/2017,Q1,2017,13,1.44,238211.13,73391.3,40214.51,26073.5,conventional
10568,3/5/2017,Q1,2017,13,0.97,383170.95,117593.23,42026.91,24897.12,conventional
10569,3/25/2018,Q1,2018,13,1.15,477637.43,82568.15,72460.6,62078.52,conventional
10570,3/18/2018,Q1,2018,13,1.09,428600.2,82792.93,43727.67,29920.79,conventional
10571,3/11/2018,Q1,2018,13,1.14,443295.3,82676.76,65334.67,47721.41,conventional
10572,3/4/2018,Q1,2018,13,1.18,400047.47,89601.76,41375.29,26105.84,conventional
10573,3/29/2015,Q1,2015,13,1.74,6650.29,410.36,5582.97,0.0,organic
10574,3/22/2015,Q1,2015,13,1.78,5649.34,392.8,5184.42,0.0,organic
10575,3/15/2015,Q1,2015,13,1.49,9162.43,514.16,6238.51,0.0,organic
10576,3/8/2015,Q1,2015,13,1.83,8433.78,517.12,6512.03,0.0,organic
10577,3/1/2015,Q1,2015,13,1.92,7174.35,386.65,5898.07,0.0,organic
10578,3/27/2016,Q1,2016,13,1.31,14713.15,481.18,7529.48,0.0,organic
10579,3/20/2016,Q1,2016,13,0.95,19512.63,689.02,7061.83,0.0,organic
10580,3/13/2016,Q1,2016,13,1.26,12076.42,728.62,6293.44,0.0,organic
10581,3/6/2016,Q1,2016,13,1.45,8962.28,853.41,6477.46,0.0,organic
10582,3/26/2017,Q1,2017,13,0.65,42853.44,645.5,5540.45,0.0,organic
10583,3/19/2017,Q1,2017,13,1.32,11873.88,729.36,6016.85,0.0,organic
10584,3/12/2017,Q1,2017,13,0.7,27596.38,765.67,5012.62,0.0,organic
10585,3/5/2017,Q1,2017,13,0.48,50890.73,717.57,4138.84,0.0,organic
10586,3/25/2018,Q1,2018,13,1.43,20507.49,687.46,2729.79,0.0,organic
10587,3/18/2018,Q1,2018,13,1.2,63356.5,1452.72,18641.57,0.0,organic
10588,3/11/2018,Q1,2018,13,1.23,52514.65,1549.8,20242.92,0.0,organic
10589,3/4/2018,Q1,2018,13,1.16,24533.53,676.16,2624.4,0.0,organic
10590,3/29/2015,Q1,2015,14,1.11,149631.24,1977.68,63600.68,3003.97,conventional
10591,3/22/2015,Q1,2015,14,0.91,311876.75,1930.32,231211.7,19097.99,conventional
10592,3/15/2015,Q1,2015,14,1.35,123895.07,1621.03,69452.53,4214.32,conventional
10593,3/8/2015,Q1,2015,14,1.08,146835.6,1783.51,68592.44,3903.17,conventional
10594,3/1/2015,Q1,2015,14,0.95,263987.21,1355.2,182093.72,26454.42,conventional
10595,3/27/2016,Q1,2016,14,0.99,216788.92,2298.8,146037.81,5101.46,conventional
10596,3/20/2016,Q1,2016,14,1.07,208712.19,2126.48,140410.18,4357.31,conventional
10597,3/13/2016,Q1,2016,14,1.15,149119.51,2180.17,91194.54,2607.73,conventional
10598,3/6/2016,Q1,2016,14,0.91,259568.21,1974.52,191952.31,7752.62,conventional
10599,3/26/2017,Q1,2017,14,1.71,149479.58,1890.37,71916.37,25542.69,conventional
10600,3/19/2017,Q1,2017,14,1.73,141712.21,1749.65,70210.67,23436.73,conventional
10601,3/12/2017,Q1,2017,14,1.73,129820.93,1645.17,64057.69,21287.24,conventional
10602,3/5/2017,Q1,2017,14,1.5,128203.51,1498.24,59098.06,17801.4,conventional
10603,3/25/2018,Q1,2018,14,1.47,207028.28,2946.6,85213.8,63349.05,conventional
10604,3/18/2018,Q1,2018,14,1.4,175969.31,3261.54,64300.91,35087.55,conventional
10605,3/11/2018,Q1,2018,14,1.43,191286.89,3195.61,75173.54,55327.24,conventional
10606,3/4/2018,Q1,2018,14,1.74,137419.7,2687.59,54299.89,29572.84,conventional
10607,3/29/2015,Q1,2015,14,1.87,1005.21,46.7,631.84,0.0,organic
10608,3/22/2015,Q1,2015,14,2.01,683.76,20.54,659.89,0.0,organic
10609,3/15/2015,Q1,2015,14,1.87,1329.82,94.18,813.47,0.0,organic
10610,3/8/2015,Q1,2015,14,1.78,1175.95,69.48,493.14,0.0,organic
10611,3/1/2015,Q1,2015,14,1.84,849.44,32.69,506.75,0.0,organic
10612,3/27/2016,Q1,2016,14,1.53,1816.88,73.89,1274.17,0.0,organic
10613,3/20/2016,Q1,2016,14,1.33,4064.64,122.12,3441.44,0.0,organic
10614,3/13/2016,Q1,2016,14,1.33,1643.43,258.14,916.85,0.0,organic
10615,3/6/2016,Q1,2016,14,1.1,3976.8,351.73,3320.01,0.0,organic
10616,3/26/2017,Q1,2017,14,2.05,2136.8,5.92,1421.21,0.0,organic
10617,3/19/2017,Q1,2017,14,2.05,2395.16,27.77,1593.25,0.0,organic
10618,3/12/2017,Q1,2017,14,1.94,4146.49,39.1,2890.46,0.0,organic
10619,3/5/2017,Q1,2017,14,1.33,13181.24,127.32,10247.49,0.0,organic
10620,3/25/2018,Q1,2018,14,1.34,8539.23,73.78,1301.09,0.0,organic
10621,3/18/2018,Q1,2018,14,1.33,9211.25,4.48,1362.75,0.0,organic
10622,3/11/2018,Q1,2018,14,1.32,8381.09,35.72,1201.8,0.0,organic
10623,3/4/2018,Q1,2018,14,1.01,17987.77,78.5,7765.2,0.0,organic
10624,3/29/2015,Q1,2015,15,1.14,197282.25,31891.81,102587.16,418.1,conventional
10625,3/22/2015,Q1,2015,15,1.08,219149.75,28701.47,129731.5,481.59,conventional
10626,3/15/2015,Q1,2015,15,1.2,190760.3,31225.82,84433.44,470.53,conventional
10627,3/8/2015,Q1,2015,15,1.15,192277.92,38517.23,75750.79,334.13,conventional
10628,3/1/2015,Q1,2015,15,1.07,230913.14,28899.98,134019.55,614.07,conventional
10629,3/27/2016,Q1,2016,15,1.15,247389.76,35550.74,135847.91,156.57,conventional
10630,3/20/2016,Q1,2016,15,1.08,269456.81,35428.08,159452.29,270.23,conventional
10631,3/13/2016,Q1,2016,15,1.13,256785.76,35473.08,148078.39,202.18,conventional
10632,3/6/2016,Q1,2016,15,1.17,240849.91,40527.53,130174.89,211.56,conventional
10633,3/26/2017,Q1,2017,15,1.38,254599.21,52944.04,131659.03,340.26,conventional
10634,3/19/2017,Q1,2017,15,1.4,243265.5,59161.21,118545.42,245.2,conventional
10635,3/12/2017,Q1,2017,15,1.42,245928.12,51306.88,126552.09,107.88,conventional
10636,3/5/2017,Q1,2017,15,1.19,273485.3,53961.57,151537.0,745.71,conventional
10637,3/25/2018,Q1,2018,15,1.21,330371.24,87782.44,137599.47,131.89,conventional
10638,3/18/2018,Q1,2018,15,1.18,299740.63,75911.89,121945.84,200.48,conventional
10639,3/11/2018,Q1,2018,15,1.22,279645.04,65731.37,115236.06,174.48,conventional
10640,3/4/2018,Q1,2018,15,1.21,289090.98,65788.57,130046.74,150.9,conventional
10641,3/29/2015,Q1,2015,15,1.79,3705.26,48.19,204.38,0.0,organic
10642,3/22/2015,Q1,2015,15,2.09,1169.94,45.7,391.89,0.0,organic
10643,3/15/2015,Q1,2015,15,1.72,2403.77,52.73,270.59,0.0,organic
10644,3/8/2015,Q1,2015,15,1.6,6095.01,18.08,353.34,0.0,organic
10645,3/1/2015,Q1,2015,15,1.74,3063.7,44.66,266.54,7.83,organic
10646,3/27/2016,Q1,2016,15,1.83,8688.2,116.04,116.04,17.93,organic
10647,3/20/2016,Q1,2016,15,1.51,7351.07,156.14,294.15,9.6,organic
10648,3/13/2016,Q1,2016,15,1.57,8599.69,219.32,276.6,18.01,organic
10649,3/6/2016,Q1,2016,15,1.58,8782.58,156.76,264.54,19.0,organic
10650,3/26/2017,Q1,2017,15,1.91,10043.21,388.01,323.58,10.75,organic
10651,3/19/2017,Q1,2017,15,1.93,10371.35,790.16,573.23,17.94,organic
10652,3/12/2017,Q1,2017,15,2.21,7789.5,476.63,345.2,19.42,organic
10653,3/5/2017,Q1,2017,15,1.97,9363.96,948.51,600.43,9.31,organic
10654,3/25/2018,Q1,2018,15,1.36,23169.17,371.93,239.04,9.87,organic
10655,3/18/2018,Q1,2018,15,1.47,17815.44,791.32,428.09,6.63,organic
10656,3/11/2018,Q1,2018,15,1.47,20504.66,393.48,267.87,22.22,organic
10657,3/4/2018,Q1,2018,15,1.43,18968.96,659.11,396.33,20.94,organic
10658,3/29/2015,Q1,2015,16,1.22,241495.12,3980.5,184277.87,217.08,conventional
10659,3/22/2015,Q1,2015,16,1.11,292821.36,5900.6,230143.88,139.93,conventional
10660,3/15/2015,Q1,2015,16,1.4,225761.68,6740.23,150490.66,160.54,conventional
10661,3/8/2015,Q1,2015,16,1.43,210375.08,3253.02,125712.73,145.3,conventional
10662,3/1/2015,Q1,2015,16,1.12,314917.55,4547.97,250129.65,271.71,conventional
10663,3/27/2016,Q1,2016,16,1.31,294602.42,3703.75,234448.8,196.63,conventional
10664,3/20/2016,Q1,2016,16,1.17,373372.96,5155.65,315607.91,278.31,conventional
10665,3/13/2016,Q1,2016,16,1.3,315394.32,4317.14,253676.96,179.09,conventional
10666,3/6/2016,Q1,2016,16,1.27,311503.06,4867.45,241128.23,295.4,conventional
10667,3/26/2017,Q1,2017,16,1.58,270398.76,7860.88,203663.76,1524.94,conventional
10668,3/19/2017,Q1,2017,16,1.66,253838.3,5615.33,195073.06,691.53,conventional
10669,3/12/2017,Q1,2017,16,1.65,248805.91,4902.42,186372.61,162.89,conventional
10670,3/5/2017,Q1,2017,16,1.25,373924.25,8437.42,316785.84,265.3,conventional
10671,3/25/2018,Q1,2018,16,1.44,345963.16,17715.06,243023.15,242.2,conventional
10672,3/18/2018,Q1,2018,16,1.43,308716.16,16506.01,218357.11,217.92,conventional
10673,3/11/2018,Q1,2018,16,1.42,314847.26,17765.06,215834.18,183.31,conventional
10674,3/4/2018,Q1,2018,16,1.17,432095.58,15615.69,347650.33,272.95,conventional
10675,3/29/2015,Q1,2015,16,2.27,2220.8,88.35,1846.21,0.0,organic
10676,3/22/2015,Q1,2015,16,2.18,2848.49,148.61,2276.05,0.0,organic
10677,3/15/2015,Q1,2015,16,2.26,2727.38,83.69,2234.24,0.0,organic
10678,3/8/2015,Q1,2015,16,2.18,3286.02,152.85,2524.64,0.0,organic
10679,3/1/2015,Q1,2015,16,2.17,3050.04,59.15,2158.92,2.63,organic
10680,3/27/2016,Q1,2016,16,2.18,8342.54,117.56,2754.65,0.0,organic
10681,3/20/2016,Q1,2016,16,2.3,6407.43,160.54,3228.32,2.68,organic
10682,3/13/2016,Q1,2016,16,2.18,6620.7,716.95,2830.9,10.72,organic
10683,3/6/2016,Q1,2016,16,2.18,6367.65,657.42,3388.23,0.0,organic
10684,3/26/2017,Q1,2017,16,2.48,13053.93,173.46,6545.48,0.0,organic
10685,3/19/2017,Q1,2017,16,2.04,24796.8,604.48,17563.18,45.65,organic
10686,3/12/2017,Q1,2017,16,2.57,13395.7,109.82,5604.12,1.4,organic
10687,3/5/2017,Q1,2017,16,2.17,13783.11,255.27,7325.0,4.19,organic
10688,3/25/2018,Q1,2018,16,2.09,20242.65,144.4,10949.63,0.0,organic
10689,3/18/2018,Q1,2018,16,1.88,31736.66,537.35,22724.89,0.0,organic
10690,3/11/2018,Q1,2018,16,2.15,17722.27,147.46,8428.14,2.8,organic
10691,3/4/2018,Q1,2018,16,1.9,27608.16,622.71,19631.02,0.0,organic
10692,3/29/2015,Q1,2015,17,0.79,1116225.29,502389.02,480447.28,4633.28,conventional
10693,3/22/2015,Q1,2015,17,0.8,1036663.77,514614.47,393974.61,5199.15,conventional
10694,3/15/2015,Q1,2015,17,0.77,1043172.77,526390.61,401259.86,5000.2,conventional
10695,3/8/2015,Q1,2015,17,0.78,1166055.83,507328.95,517669.77,5321.52,conventional
10696,3/1/2015,Q1,2015,17,0.87,991328.46,481279.09,391780.92,4149.71,conventional
10697,3/27/2016,Q1,2016,17,0.75,1345865.16,553962.21,406713.3,177919.58,conventional
10698,3/20/2016,Q1,2016,17,0.76,1162026.04,538380.61,327365.45,121838.72,conventional
10699,3/13/2016,Q1,2016,17,0.76,1136963.49,585649.37,247461.63,185545.01,conventional
10700,3/6/2016,Q1,2016,17,0.76,1091432.18,698789.73,182050.77,86477.82,conventional
10701,3/26/2017,Q1,2017,17,0.83,1074520.66,663134.3,182628.92,5896.58,conventional
10702,3/19/2017,Q1,2017,17,0.85,1016536.61,653306.71,183349.68,21365.41,conventional
10703,3/12/2017,Q1,2017,17,0.9,903586.21,619358.06,151499.32,29781.99,conventional
10704,3/5/2017,Q1,2017,17,0.74,1110895.97,697103.02,161909.48,40611.87,conventional
10705,3/25/2018,Q1,2018,17,0.56,2120511.03,837700.97,162473.38,4190.48,conventional
10706,3/18/2018,Q1,2018,17,0.79,1243926.96,630826.45,184825.84,4011.21,conventional
10707,3/11/2018,Q1,2018,17,0.83,1324475.69,614152.38,162269.94,4184.08,conventional
10708,3/4/2018,Q1,2018,17,0.71,1501699.41,701418.48,176206.5,3827.34,conventional
10709,3/29/2015,Q1,2015,17,1.24,9207.99,7514.43,836.89,0.0,organic
10710,3/22/2015,Q1,2015,17,1.24,11997.73,9802.17,1065.56,0.0,organic
10711,3/15/2015,Q1,2015,17,1.27,12371.76,9740.17,688.26,0.0,organic
10712,3/8/2015,Q1,2015,17,1.31,9212.46,7483.56,622.23,0.0,organic
10713,3/1/2015,Q1,2015,17,1.2,11760.53,9766.77,580.43,0.0,organic
10714,3/27/2016,Q1,2016,17,1.24,12911.19,5639.73,450.28,0.0,organic
10715,3/20/2016,Q1,2016,17,1.29,11260.96,5689.85,77.65,7.39,organic
10716,3/13/2016,Q1,2016,17,1.25,13002.96,7387.57,79.1,0.0,organic
10717,3/6/2016,Q1,2016,17,1.17,14320.97,7377.36,60.41,0.0,organic
10718,3/26/2017,Q1,2017,17,0.9,61552.96,14157.0,134.96,0.0,organic
10719,3/19/2017,Q1,2017,17,0.87,50886.04,10922.3,38.53,0.0,organic
10720,3/12/2017,Q1,2017,17,0.92,52810.48,13678.39,40.61,0.0,organic
10721,3/5/2017,Q1,2017,17,0.92,38739.84,9392.3,44.43,0.0,organic
10722,3/25/2018,Q1,2018,17,1.31,36999.72,8247.81,67.33,0.0,organic
10723,3/18/2018,Q1,2018,17,1.07,30564.4,7515.02,138.75,0.0,organic
10724,3/11/2018,Q1,2018,17,1.26,40506.15,8456.51,165.94,0.0,organic
10725,3/4/2018,Q1,2018,17,1.37,28699.66,6442.57,67.11,0.0,organic
10726,3/29/2015,Q1,2015,18,1.09,161288.59,5382.76,97691.27,8095.81,conventional
10727,3/22/2015,Q1,2015,18,1.11,160557.81,3961.0,102319.13,15542.64,conventional
10728,3/15/2015,Q1,2015,18,1.21,140487.57,4942.49,88080.11,5551.28,conventional
10729,3/8/2015,Q1,2015,18,1.07,160438.38,6082.65,97697.59,10846.32,conventional
10730,3/1/2015,Q1,2015,18,1.13,169556.49,4876.24,110740.95,14372.16,conventional
10731,3/27/2016,Q1,2016,18,0.99,195373.94,10457.51,103261.69,23242.76,conventional
10732,3/20/2016,Q1,2016,18,1.12,168886.56,12095.89,91015.53,16824.67,conventional
10733,3/13/2016,Q1,2016,18,1.03,179067.02,11923.34,97729.32,17713.83,conventional
10734,3/6/2016,Q1,2016,18,0.96,208283.71,11773.3,116609.91,24630.69,conventional
10735,3/26/2017,Q1,2017,18,1.27,181489.14,12342.94,68119.93,1326.07,conventional
10736,3/19/2017,Q1,2017,18,1.25,168330.5,12798.54,60511.72,1516.39,conventional
10737,3/12/2017,Q1,2017,18,1.35,149318.47,10979.78,65279.45,1539.77,conventional
10738,3/5/2017,Q1,2017,18,1.35,150301.8,12865.79,66251.59,1756.45,conventional
10739,3/25/2018,Q1,2018,18,1.05,228837.36,53795.52,53103.06,7008.97,conventional
10740,3/18/2018,Q1,2018,18,1.01,209169.31,51782.0,34392.89,8471.15,conventional
10741,3/11/2018,Q1,2018,18,1.0,227995.61,56419.41,46098.37,6226.22,conventional
10742,3/4/2018,Q1,2018,18,1.09,207466.39,52161.49,35083.44,5581.83,conventional
10743,3/29/2015,Q1,2015,18,1.81,1169.48,50.73,812.75,0.0,organic
10744,3/22/2015,Q1,2015,18,1.95,964.25,76.53,841.88,0.0,organic
10745,3/15/2015,Q1,2015,18,1.78,1313.43,97.1,905.1,0.0,organic
10746,3/8/2015,Q1,2015,18,1.69,2205.12,70.33,949.01,0.0,organic
10747,3/1/2015,Q1,2015,18,1.79,1625.01,54.96,948.84,0.0,organic
10748,3/27/2016,Q1,2016,18,1.4,3215.76,101.0,1477.5,0.0,organic
10749,3/20/2016,Q1,2016,18,1.26,3222.83,124.06,1194.0,0.0,organic
10750,3/13/2016,Q1,2016,18,1.39,2555.93,134.82,1110.28,0.0,organic
10751,3/6/2016,Q1,2016,18,1.48,1831.89,250.68,1046.17,0.0,organic
10752,3/26/2017,Q1,2017,18,1.02,7706.59,107.76,1489.93,0.0,organic
10753,3/19/2017,Q1,2017,18,1.49,4239.49,131.29,1404.03,0.0,organic
10754,3/12/2017,Q1,2017,18,0.93,8510.89,156.05,1233.41,0.0,organic
10755,3/5/2017,Q1,2017,18,1.35,4647.85,96.65,1207.83,0.0,organic
10756,3/25/2018,Q1,2018,18,1.28,9506.07,319.39,1427.13,0.0,organic
10757,3/18/2018,Q1,2018,18,1.2,17377.59,384.68,3856.94,0.0,organic
10758,3/11/2018,Q1,2018,18,1.22,15216.33,341.99,3553.23,0.0,organic
10759,3/4/2018,Q1,2018,18,1.23,10713.61,283.05,1481.74,0.0,organic
10760,3/29/2015,Q1,2015,19,1.2,109050.11,74529.93,8432.63,861.41,conventional
10761,3/22/2015,Q1,2015,19,0.96,185570.06,136390.88,13642.52,613.36,conventional
10762,3/15/2015,Q1,2015,19,1.27,110128.66,76237.55,8987.99,999.8,conventional
10763,3/8/2015,Q1,2015,19,1.24,112487.2,77300.18,8997.99,745.39,conventional
10764,3/1/2015,Q1,2015,19,1.01,167254.64,121358.37,13685.85,570.69,conventional
10765,3/27/2016,Q1,2016,19,1.06,158322.64,70255.18,27911.77,402.32,conventional
10766,3/20/2016,Q1,2016,19,1.07,140301.04,59970.41,26015.08,269.21,conventional
10767,3/13/2016,Q1,2016,19,0.81,241653.71,103139.77,47856.7,316.39,conventional
10768,3/6/2016,Q1,2016,19,1.06,155654.59,71185.02,26487.57,503.38,conventional
10769,3/26/2017,Q1,2017,19,1.62,149813.32,81656.27,16051.23,125.48,conventional
10770,3/19/2017,Q1,2017,19,1.56,138402.06,72614.47,15206.97,167.14,conventional
10771,3/12/2017,Q1,2017,19,1.55,146196.96,78256.68,17190.82,85.68,conventional
10772,3/5/2017,Q1,2017,19,1.56,134582.21,71350.35,16171.12,82.78,conventional
10773,3/25/2018,Q1,2018,19,1.3,183489.03,97376.71,9226.39,569.02,conventional
10774,3/18/2018,Q1,2018,19,1.12,234236.46,125894.69,13198.7,449.65,conventional
10775,3/11/2018,Q1,2018,19,1.16,227714.5,126052.23,12557.63,439.09,conventional
10776,3/4/2018,Q1,2018,19,1.12,229905.22,129813.08,12471.8,516.79,conventional
10777,3/29/2015,Q1,2015,19,1.76,2214.84,1346.48,65.78,17.06,organic
10778,3/22/2015,Q1,2015,19,1.78,2186.64,1175.85,58.31,29.15,organic
10779,3/15/2015,Q1,2015,19,1.86,1891.49,1284.83,60.6,32.73,organic
10780,3/8/2015,Q1,2015,19,1.81,2221.57,1300.23,53.2,18.14,organic
